anc_id_2022,district_area_2022,anc_id_2012,district_area_2012,overlap_area,overlap_perc,district_rank
anc_4C_2022,1690578.870587837,anc_1A,1663391.9284894618,0.08630476112803598,5.1050419847035384e-08,4.0
anc_4C_2022,1690578.870587837,anc_1D,947589.9760722195,0.005000409867315253,2.9578092772309073e-09,5.0
anc_4C_2022,1690578.870587837,,,4.0297157398648725e-06,2.38363072552994e-12,6.0
anc_4C_2022,1690578.870587837,anc_4A,7739216.583634064,3.661042958903034e-08,2.1655558475246057e-14,7.0
anc_4D_2022,2193861.013796212,anc_4D,1859707.1597497268,1856241.2574441563,0.8461070440520544,1.0
anc_4D_2022,2193861.013796212,anc_4B,5035073.867912748,176752.6435544328,0.08056692855331964,2.0
anc_4D_2022,2193861.013796212,anc_4C,3139126.035982439,160866.79553918858,0.07332588278271465,3.0
anc_4D_2022,2193861.013796212,anc_5A,5823056.505984322,0.31725842909749835,1.4461190891419364e-07,4.0
anc_4D_2022,2193861.013796212,,,2.7070494748039395e-09,1.2339202245632309e-15,5.0
anc_4E_2022,4036559.151734338,anc_4A,7739216.583634064,2745335.8977654963,0.6801178415993091,1.0
anc_4E_2022,4036559.151734338,anc_4C,3139126.035982439,1291140.8292621803,0.3198617388543487,2.0
anc_4E_2022,4036559.151734338,anc_3C,5293720.7500980925,82.017144636103,2.03185786589709e-05,3.0
anc_4E_2022,4036559.151734338,anc_4D,1859707.1597497268,0.21328560733725144,5.283846942899664e-08,4.0
anc_4E_2022,4036559.151734338,anc_1D,947589.9760722195,0.0861452785769424,2.134126500782961e-08,5.0
anc_4E_2022,4036559.151734338,anc_3F,5524173.295657244,0.06234236058457131,1.5444431319131158e-08,6.0
anc_4E_2022,4036559.151734338,anc_4B,5035073.867912748,0.045788747967073815,1.1343509718518638e-08,7.0
anc_4E_2022,4036559.151734338,anc_3G,6954760.108425559,3.028860587656095e-08,7.503570426695524e-15,8.0
anc_4E_2022,4036559.151734338,,,5.031550872011364e-10,1.2464950178791558e-16,9.0
anc_5A_2022,5819376.272538216,anc_5A,5823056.505984322,5643010.751666096,0.9696933979498124,1.0
anc_5A_2022,5819376.272538216,anc_5B,3872112.3556937138,156552.51414910593,0.02690194048593854,2.0
anc_5A_2022,5819376.272538216,anc_5E,3965893.2762453393,19807.90710605197,0.003403785247488805,3.0
anc_5A_2022,5819376.272538216,anc_4B,5035073.867912748,5.054555625360624,8.685734327256343e-07,4.0
anc_5A_2022,5819376.272538216,anc_4D,1859707.1597497268,0.04209747122924945,7.234017746525256e-09,5.0
anc_5A_2022,5819376.272538216,anc_1A,1663391.9284894618,0.002963877885926891,5.093119515081893e-10,6.0
anc_5A_2022,5819376.272538216,,,0.0002543816210887471,4.3712867011054155e-11,7.0
anc_5B_2022,4617830.028845506,anc_5B,3872112.3556937138,3715559.643518391,0.8046116076834708,1.0
anc_5B_2022,4617830.028845506,anc_5C,9763931.036604466,872654.6932698538,0.18897505707632647,2.0
anc_5B_2022,4617830.028845506,anc_5E,3965893.2762453393,18429.045945386904,0.003990845446945632,3.0
anc_5B_2022,4617830.028845506,anc_5A,5823056.505984322,11186.579624347434,0.002422475395254894,4.0
anc_5B_2022,4617830.028845506,,,0.06648752280185719,1.4398001309389812e-08,5.0
anc_5C_2022,8748071.008190794,anc_5C,9763931.036604466,8748046.063792301,0.9999971485829883,1.0
anc_5C_2022,8748071.008190794,anc_5D,3486087.773393922,23.647602996640366,2.703179132233744e-06,2.0
anc_5C_2022,8748071.008190794,anc_7D,6123909.217837708,0.649114882528445,7.42009160557431e-08,3.0
anc_5C_2022,8748071.008190794,,,0.5105766657777576,5.836448575916978e-08,4.0
anc_5C_2022,8748071.008190794,anc_5B,3872112.3556937138,0.13674648492233432,1.56316157921328e-08,5.0
anc_5C_2022,8748071.008190794,anc_5E,3965893.2762453393,0.0001237516450594964,1.4146163759259393e-11,6.0
anc_5D_2022,3613812.1743651237,anc_5D,3486087.773393922,3480845.667957822,0.9632060273219204,1.0
anc_5D_2022,3613812.1743651237,anc_5C,9763931.036604466,132952.45704376133,0.03679008499303606,2.0
anc_5D_2022,3613812.1743651237,anc_6A,2113280.4425556595,13.591762004067943,3.7610593324363212e-06,3.0
anc_5D_2022,3613812.1743651237,anc_7D,6123909.217837708,0.4500855181231349,1.2454590786866396e-07,4.0
anc_5D_2022,3613812.1743651237,anc_6C,2663314.4252611757,0.007516020335504692,2.0798038118362115e-09,5.0
anc_5E_2022,2045104.8344009966,anc_5E,3965893.2762453393,1851883.5033135996,0.9055200849182918,1.0
anc_5E_2022,2045104.8344009966,anc_5A,5823056.505984322,168857.65297702703,0.08256674676850236,2.0
anc_5E_2022,2045104.8344009966,anc_6E,1529506.8345961687,24363.643212298542,0.011913151249008984,3.0
anc_5E_2022,2045104.8344009966,anc_1B,2671190.982123985,0.03483333092038303,1.703254050083236e-08,4.0
anc_5E_2022,2045104.8344009966,anc_1A,1663391.9284894618,6.466715605523648e-05,3.162046021673859e-11,5.0
anc_5E_2022,2045104.8344009966,anc_6C,2663314.4252611757,7.217817360772353e-08,3.529314116010304e-14,6.0
anc_5F_2022,2086203.0104829306,anc_5E,3965893.2762453393,2071196.7545821988,0.9928069052602613,1.0
anc_5F_2022,2086203.0104829306,anc_5C,9763931.036604466,10277.81077585993,0.0049265631025432865,2.0
anc_5F_2022,2086203.0104829306,anc_5D,3486087.773393922,4728.245594392825,0.0022664359943082883,3.0
anc_5F_2022,2086203.0104829306,anc_5A,5823056.505984322,0.16686977351478682,7.998731315997789e-08,4.0
anc_5F_2022,2086203.0104829306,anc_6C,2663314.4252611757,0.03266068434065161,1.565556380492954e-08,5.0
anc_5F_2022,2086203.0104829306,,,2.5186274220903823e-09,1.2072782032403216e-15,6.0
anc_6/8F_2022,1821084.4064386499,anc_6D,9865321.123137653,1500509.161264056,0.8239646421433494,1.0
anc_6/8F_2022,1821084.4064386499,anc_8A,3749553.233215247,243597.1924204435,0.13376491037932017,2.0
anc_6/8F_2022,1821084.4064386499,anc_6B,4054998.26950947,68792.32773106004,0.03777547459515714,3.0
anc_6/8F_2022,1821084.4064386499,anc_8C,9239721.825328287,8185.7250230851505,0.0044949728821704225,4.0
anc_6/8F_2022,1821084.4064386499,,,6.118138248356175e-11,3.359612671837069e-17,5.0
anc_6A_2022,1490568.3921970315,anc_6A,2113280.4425556595,1383706.7402968034,0.9283081189299078,1.0
anc_6A_2022,1490568.3921970315,anc_6C,2663314.4252611757,106371.63860829126,0.07136313849477527,2.0
anc_6A_2022,1490568.3921970315,anc_5D,3486087.773393922,490.01288866683484,0.00032874230476910734,3.0
anc_6A_2022,1490568.3921970315,anc_6B,4054998.26950947,0.00040327328910911957,2.7055000711152387e-10,4.0
anc_6A_2022,1490568.3921970315,,,3.9914782353354475e-05,2.6778229407187323e-11,5.0
anc_6B_2022,3899149.8539809,anc_6B,4054998.26950947,3520708.17948785,0.9029425160187999,1.0
anc_6B_2022,3899149.8539809,anc_6D,9865321.123137653,230013.98031239878,0.05899080284835996,2.0
anc_6B_2022,3899149.8539809,anc_2C,2861740.5332097644,130850.94037182922,0.03355883853456795,3.0
anc_6B_2022,3899149.8539809,anc_6A,2113280.4425556595,17564.727732001415,0.004504758316500306,4.0
anc_6B_2022,3899149.8539809,anc_7B,5985974.233707722,11.6152132289494,2.9789091632604633e-06,5.0
anc_6B_2022,3899149.8539809,anc_8A,3749553.233215247,0.31834613327373773,8.164501114229225e-08,6.0
anc_6B_2022,3899149.8539809,anc_7F,4039014.3138788156,0.09228423971131838,2.3667784816502834e-08,7.0
anc_6B_2022,3899149.8539809,anc_6C,2663314.4252611757,0.00023320911540046765,5.981024688301453e-11,8.0
anc_6B_2022,3899149.8539809,,,1.846319036879518e-09,4.735183581093937e-16,9.0
anc_6C_2022,1999719.4562194017,anc_6C,2663314.4252611757,1859889.290792196,0.9300751087897282,1.0
anc_6C_2022,1999719.4562194017,anc_2C,2861740.5332097644,139307.60910252755,0.0696635763928094,2.0
anc_6C_2022,1999719.4562194017,anc_6B,4054998.26950947,522.3986826242474,0.0002612359853776068,3.0
anc_6C_2022,1999719.4562194017,anc_5D,3486087.773393922,0.09181280763757727,4.591284410021958e-08,4.0
anc_6C_2022,1999719.4562194017,anc_6A,2113280.4425556595,0.06582924787927072,3.291924158387954e-08,5.0
anc_6C_2022,1999719.4562194017,,,1.64711034420775e-05,8.23670709951344e-12,6.0
anc_6D_2022,8295508.436712691,anc_6D,9865321.123137653,8134792.726642737,0.980626177250488,1.0
anc_6D_2022,8295508.436712691,anc_2A,7065333.820984872,160705.1545905564,0.01937255031642641,2.0
anc_6D_2022,8295508.436712691,anc_8C,9239721.825328287,10.483055044086406,1.2637025354217575e-06,3.0
anc_6D_2022,8295508.436712691,,,0.07094513899809302,8.552235169108798e-09,4.0
anc_6D_2022,8295508.436712691,anc_2C,2861740.5332097644,0.0014369164257941208,1.7321619726584667e-10,5.0
anc_6D_2022,8295508.436712691,anc_6B,4054998.26950947,3.630949000239933e-05,4.377005976114455e-12,6.0
anc_6E_2022,1745180.5359229217,anc_6C,2663314.4252611757,697053.4619577954,0.39941624812424664,1.0
anc_6E_2022,1745180.5359229217,anc_6E,1529506.8345961687,645717.5228445396,0.370000415173699,2.0
anc_6E_2022,1745180.5359229217,anc_2C,2861740.5332097644,402409.4341407296,0.23058326967182183,3.0
anc_6E_2022,1745180.5359229217,anc_5E,3965893.2762453393,0.11389080686488545,6.526018627904041e-08,4.0
anc_6E_2022,1745180.5359229217,anc_5D,3486087.773393922,0.0030890511205802895,1.7700467412941177e-09,5.0
anc_6E_2022,1745180.5359229217,,,2.0494572261739383e-08,1.174352557794316e-14,6.0
anc_7B_2022,7282817.150080398,anc_7B,5985974.233707722,5985952.375196813,0.8219281428932664,1.0
anc_7B_2022,7282817.150080398,anc_7E,3278358.368478792,972231.9951454775,0.13349669161125988,2.0
anc_7B_2022,7282817.150080398,anc_7F,4039014.3138788156,324631.693736701,0.04457501637716076,3.0
anc_7B_2022,7282817.150080398,anc_8A,3749553.233215247,0.544959595302519,7.4828130937834e-08,4.0
anc_7B_2022,7282817.150080398,anc_8B,2389410.775463458,0.5220082766291083,7.167669678804796e-08,5.0
anc_7B_2022,7282817.150080398,anc_6B,4054998.26950947,0.01903352822283022,2.6134842919432766e-09,6.0
anc_7B_2022,7282817.150080398,,,7.099389896669974e-05,9.74813695081113e-12,7.0
anc_7C_2022,4342032.145015775,anc_7C,3390892.362854249,3294203.0523899943,0.7586777210231883,1.0
anc_7C_2022,4342032.145015775,anc_7D,6123909.217837708,666079.1328129981,0.15340262590584258,2.0
anc_7C_2022,4342032.145015775,anc_7E,3278358.368478792,381741.37728530733,0.08791767645559898,3.0
anc_7C_2022,4342032.145015775,,,8.55816454435242,1.971004418789564e-06,4.0
anc_7C_2022,4342032.145015775,anc_7F,4039014.3138788156,0.024362935102208577,5.610952265789838e-09,5.0
anc_7D_2022,6105057.581242257,anc_7D,6123909.217837708,4928098.609800665,0.8072157459975825,1.0
anc_7D_2022,6105057.581242257,anc_6A,2113280.4425556595,711988.8259507747,0.11662278634985442,2.0
anc_7D_2022,6105057.581242257,anc_6B,4054998.26950947,464969.4706837197,0.0761613571200925,3.0
anc_7D_2022,6105057.581242257,,,0.3589385997771767,5.8793646906789676e-08,4.0
anc_7D_2022,6105057.581242257,anc_7F,4039014.3138788156,0.2009905853753868,3.292198029268862e-08,5.0
anc_7D_2022,6105057.581242257,anc_5D,3486087.773393922,0.1032981859014365,1.692010018362798e-08,6.0
anc_7D_2022,6105057.581242257,anc_5C,9763931.036604466,0.011579736257391726,1.896744805973719e-09,7.0
anc_7E_2022,2431661.761649581,anc_7E,3278358.368478792,1924379.9673840455,0.7913847220587916,1.0
anc_7E_2022,2431661.761649581,anc_7F,4039014.3138788156,507281.67657202063,0.2086152295407618,2.0
anc_7E_2022,2431661.761649581,,,0.10032131618479664,4.125627904628523e-08,3.0
anc_7E_2022,2431661.761649581,anc_7C,3390892.362854249,0.009685764398514417,3.983187362350851e-09,4.0
anc_7E_2022,2431661.761649581,anc_7D,6123909.217837708,0.0076864347784943885,3.160980239817603e-09,5.0
anc_7F_2022,3833520.707017204,anc_7F,4039014.3138788156,3207100.723793533,0.8365940786293347,1.0
anc_7F_2022,3833520.707017204,anc_7D,6123909.217837708,529730.4236442292,0.1381837908621611,2.0
anc_7F_2022,3833520.707017204,anc_7C,3390892.362854249,96689.3007784886,0.02522206299851211,3.0
anc_7F_2022,3833520.707017204,anc_7B,5985974.233707722,0.1088660324699877,2.8398446438729292e-08,4.0
anc_7F_2022,3833520.707017204,anc_6B,4054998.26950947,0.07732732517449849,2.0171359719787596e-08,5.0
anc_7F_2022,3833520.707017204,anc_7E,3278358.368478792,0.07260760181392688,1.894018771856892e-08,6.0
anc_7F_2022,3833520.707017204,,,0.00013863491211428243,3.616386155434435e-11,7.0
anc_8A_2022,3751684.324149637,anc_8A,3749553.233215247,3302403.636822774,0.8802456047714788,1.0
anc_8A_2022,3751684.324149637,anc_8B,2389410.775463458,347286.80483589595,0.09256823731154741,2.0
anc_8A_2022,3751684.324149637,anc_8C,9239721.825328287,101987.60634277282,0.027184485028838214,3.0
anc_8A_2022,3751684.324149637,anc_6B,4054998.26950947,5.9562042983573065,1.5876080671332467e-06,4.0
