smd_id,lon,lat,smd,current_commissioner,commissioner_elect,votes_2020,map_display_box
smd_8C05,-77.01793180696436,38.842352335925604,8C05,Mustafa Abdul-Salaam,,438,"<b>District 8C05</b><br/><a href=""ancs/districts/8c05.html"">District Page</a><br/>Commissioner: Mustafa Abdul-Salaam"
smd_8C06,-76.99491101017927,38.858526613965466,8C06,Rhonda L. Edwards-Hines,,78,"<b>District 8C06</b><br/><a href=""ancs/districts/8c06.html"">District Page</a><br/>Commissioner: Rhonda L. Edwards-Hines"
smd_8C07,-76.99739545427774,38.83920553484315,8C07,Salim Adofo,,759,"<b>District 8C07</b><br/><a href=""ancs/districts/8c07.html"">District Page</a><br/>Commissioner: Salim Adofo"
smd_8D01,-76.99605440126035,38.82720347426002,8D01,"Patricia ""Pat"" Carmon",,726,"<b>District 8D01</b><br/><a href=""ancs/districts/8d01.html"">District Page</a><br/>Commissioner: Patricia ""Pat"" Carmon"
smd_8D02,-77.00477134113453,38.82121146325203,8D02,Olivia L. Henderson,,804,"<b>District 8D02</b><br/><a href=""ancs/districts/8d02.html"">District Page</a><br/>Commissioner: Olivia L. Henderson"
smd_8D03,-77.0021107234724,38.8287195056779,8D03,Absalom Jordan,,551,"<b>District 8D03</b><br/><a href=""ancs/districts/8d03.html"">District Page</a><br/>Commissioner: Absalom Jordan"
smd_8D04,-77.0267329569124,38.8143977626866,8D04,Monique T. Diop,,444,"<b>District 8D04</b><br/><a href=""ancs/districts/8d04.html"">District Page</a><br/>Commissioner: Monique T. Diop"
smd_8D05,-77.00839115814183,38.823535796879405,8D05,Ellen Armstead,,142,"<b>District 8D05</b><br/><a href=""ancs/districts/8d05.html"">District Page</a><br/>Commissioner: Ellen Armstead"
smd_8D06,-77.00878072186612,38.82714265786932,8D06,Devon Lesesne,,933,"<b>District 8D06</b><br/><a href=""ancs/districts/8d06.html"">District Page</a><br/>Commissioner: Devon Lesesne"
smd_8D07,-77.0252919530803,38.834228649729475,8D07,Patricia Janifer,,615,"<b>District 8D07</b><br/><a href=""ancs/districts/8d07.html"">District Page</a><br/>Commissioner: Patricia Janifer"
smd_8E01,-76.98448285502575,38.849086995155076,8E01,"Shekita ""Ki-Ki"" McBroom",,871,"<b>District 8E01</b><br/><a href=""ancs/districts/8e01.html"">District Page</a><br/>Commissioner: Shekita ""Ki-Ki"" McBroom"
smd_8E02,-76.97830117878674,38.851262189030564,8E02,Cheryl Moore,,851,"<b>District 8E02</b><br/><a href=""ancs/districts/8e02.html"">District Page</a><br/>Commissioner: Cheryl Moore"
smd_8E03,-76.97482482059598,38.8483153739757,8E03,LaQueta Tate,,104,"<b>District 8E03</b><br/><a href=""ancs/districts/8e03.html"">District Page</a><br/>Commissioner: LaQueta Tate"
smd_8E04,-76.98766458822388,38.84261435039173,8E04,Kendall Simmons,,866,"<b>District 8E04</b><br/><a href=""ancs/districts/8e04.html"">District Page</a><br/>Commissioner: Kendall Simmons"
smd_8E05,-76.9831412944833,38.83803478422777,8E05,Shaquan Hudson,,1049,"<b>District 8E05</b><br/><a href=""ancs/districts/8e05.html"">District Page</a><br/>Commissioner: Shaquan Hudson"
smd_8E06,-76.99502995423077,38.83420926524227,8E06,Brittany Geneva Cummings,,849,"<b>District 8E06</b><br/><a href=""ancs/districts/8e06.html"">District Page</a><br/>Commissioner: Brittany Geneva Cummings"
smd_8E07,-76.99309193007663,38.83081545777048,8E07,"Jeannina ""W8 Matters"" Williams",,907,"<b>District 8E07</b><br/><a href=""ancs/districts/8e07.html"">District Page</a><br/>Commissioner: Jeannina ""W8 Matters"" Williams"
